"AnnoncesJaunes";"1";"14/09/2014";"f464265c-6426-e411-a2a5-5cf3fc6a23ca";"CHARTRES";"28000";"1";"390";":saut ligne::saut paragraphe:			CHARTRES - BASSE-VILLE 10'  GARE A PIED Belle surface de plus de 30 m² pour cet appartement T1 bis offrant : entrée, cuisine séparée aménagée et équipée, pièce principale avec placard, salle de bains-WC. Jardin commun. Chauffage individuel gaz de ville. - Calme";"	Location Appartement  ?hartres (28000)  32 m²  ?90 € - SQUARE HABITAT";"PROFESSIONNEL";"";"http://media3.annoncesjaunes.fr/Files/Images/20140818/F464265C-6426-E411-A2A5-5CF3FC6A23CA_31E7B87C-7A1D-467E-B685-8780B8934200_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/159/location/appartement/chartres/f464265c-6426-e411-a2a5-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"14/09/2014";"c963970f-231d-e411-a2a5-5cf3fc6a23ca";"ACIGNE";"35690";"5";"790";":saut ligne::saut paragraphe:			ACIGNE Centre : Pavillon T5 entièrement rénové comprenant entrée sur salon-séjour, cuisine ouverte aménagée et équipée, 3 chambres, SDE, WC. Sous sol complet, garage attenant, superbe terrain clos 623m² avec dépendance!! Libre.";"	Location Maison  ?cigne (35690)  65 m²  ?90 € - CORNIER IMMOBILIER - Acign?";"PROFESSIONNEL";"";"http://media4.annoncesjaunes.fr/Files/Images/20140806/C963970F-231D-E411-A2A5-5CF3FC6A23CA_FB0A31B5-CEB3-48B0-8D93-3DF8243C70C1_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/157/location/maison/acigne/c963970f-231d-e411-a2a5-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"14/09/2014";"d4b9525b-3eed-e311-a2a5-5cf3fc6a23ca";"NOGENT LE ROTROU";"28400";"2";"418";":saut ligne::saut paragraphe:			Centre ville, 2 pièces en duplex dans petit immeuble rénové.";"	Location Appartement  ?ogent le rotrou (28400     )  34 m²  ?18 € - CENTURY 21 Saint Pol Immobilier";"PROFESSIONNEL";"";"http://media4.annoncesjaunes.fr/Files/Images/20140606/D4B9525B-3EED-E311-A2A5-5CF3FC6A23CA_975E82E6-1FFF-4380-A9EA-6ECC92CC0F68_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/148/location/appartement/nogent-le-rotrou/d4b9525b-3eed-e311-a2a5-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"14/09/2014";"ccad1330-3720-e411-a2a5-5cf3fc6a23ca";"ORLEANS";"45000";"2";"430";":saut ligne::saut paragraphe:			A saisir ! Agréable F2 refait à neuf avec cuisine aménagée et équipée !. Le cellier indépendant est un vrai plus ! . Situé en plein centre d'Orléans.. Belles prestations.. A visiter rapidement . Loyer CC: 430,00euros . Classe énergie : NC .  ";"	Location Appartement  ?rleans (45000)  41 m²  ?30 € - ORPI VALRIM ORLEANS\:guillemet:";"PROFESSIONNEL";"";"http://media2.annoncesjaunes.fr/Files/Images/20140810/CCAD1330-3720-E411-A2A5-5CF3FC6A23CA_C5B19173-33F4-43EF-AC3D-F01A63D6907D_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/158/location/appartement/orleans/ccad1330-3720-e411-a2a5-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"15/09/2014";"e0e0c0fa-4f0e-e411-a2a5-5cf3fc6a23ca";"TOULOUSE";"31200";"3";"632";":saut ligne::saut paragraphe:			Toulouse Borderouge, notre agence Century21 ImmOccitan vous propose de découvrir dans une résidence sécurisée, un appartement de type 3 au 1er étage comprenant, une entrée avec placard, un séjour donnant sur une cuisine ouverte, deux chambres avec placards, une salle de bains, un wc séparé, un balcon. Il possède une place de parking en sous sol. Disponible de suite, nous vous invitons à venir le visiter !";"	Location Appartement  ?oulouse (31200     )  56 m²  ?32 € - CENTURY 21 ImmOccitan (Principal)";"PROFESSIONNEL";"";"http://media3.annoncesjaunes.fr/Files/Images/20140718/E0E0C0FA-4F0E-E411-A2A5-5CF3FC6A23CA_D21E9546-179A-4309-8FEB-39B260E6E1C7_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/154/location/appartement/toulouse/e0e0c0fa-4f0e-e411-a2a5-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"14/09/2014";"a35f5af9-52fe-e311-a2a5-5cf3fc6a23ca";"DREUX";"28100";"2";"420";":saut ligne::saut paragraphe:			DREUX CENTRE VILLE.Appartement 2 pièces offrant séjour avec cuisine ouverte aménagée et semi-équipée, chambre, salle de douche. Chauffage Electrique Individuel.TOUTES COMMODITES A PIEDS ! - Libre le : 05/09/2014";"	Location Appartement  ?reux (28100)  25 m²  ?20 € - Square Habitat";"PROFESSIONNEL";"";"http://media2.annoncesjaunes.fr/Files/Images/20140628/A35F5AF9-52FE-E311-A2A5-5CF3FC6A23CA_001ADBDF-C91B-4C1A-A8D9-748313526E8C_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/151/location/appartement/dreux/a35f5af9-52fe-e311-a2a5-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"14/09/2014";"04aa8bda-e26c-e211-b170-5cf3fc6a23ca";"NOGENT LE ROTROU";"28400";"3";"430";":saut ligne::saut paragraphe:			En plein centre ville de Nogent Le Rotrou, quartier animé, appartement F3 d'environ 60 m2 avec cuisine aménagée et en partie équipée. Entrée sur cuisine, salle de séjour, 1 ch. , pièce de bureau, s. de bain, wc. Grenier et cave. Chauffage individuel électrique. VMC & interphone. DPE : G Loyer : 430 E + 20 E de charges - Dépôt de garantie : 430 E Honoraires relatifs à l'établissement de l'acte de location : 310 E pour le locataire  ";"	Location Appartement  ?ogent le rotrou (28400)  60 m²  ?30 € - ERA DEMEURES DU PERCHE IMMOBILIER";"PROFESSIONNEL";"";"http://media1.annoncesjaunes.fr/Files/Images/20130202/04AA8BDA-E26C-E211-B170-5CF3FC6A23CA_F1B1BB21-CD29-470F-8BA9-6D5CAB714696_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/78/location/appartement/nogent-le-rotrou/04aa8bda-e26c-e211-b170-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"15/09/2014";"d5b03aae-c000-e411-a2a5-5cf3fc6a23ca";"DIJON";"21000";"1";"234";":saut ligne::saut paragraphe:			Studio d'une superficie de 15 m2 environ comprenant : entrée, séjour, kitchenette, salle d'eau avec WC. WILSON PARC - RÉSIDENCE STANDING LOYER 234 € + CHARGES 22 € - DG 234 € - FA 288,60 €";"	Location Appartement  ?ijon (21000)  15 m²  ?34 € - Segerad";"PROFESSIONNEL";"";"http://media4.annoncesjaunes.fr/Files/Images/20140701/D5B03AAE-C000-E411-A2A5-5CF3FC6A23CA_299BE631-A2A2-4394-B3A1-11384EAE6C9F_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/152/location/appartement/dijon/d5b03aae-c000-e411-a2a5-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"11/09/2014";"3b1f3ed5-65a6-e311-a30d-5cf3fc6a23ca";"MONTMOROT";"39570";"3";"460";":saut ligne::saut paragraphe:			Dans un cadre agréable à proximité d'espaces verts, jolie résidence sécurisée, agréable T2 Bis composé d'un séjour donnant sur balcon, 1 chambre, 1 bureau,  placards aménagés, salle de bains aménagée, place de parking privée, chauffage individuel. BELVIA Immobilier. - Dépôt de garantie : 405€:point virgule:référence annonceur : 2573727";"	Location Appartement  ?ontmorot (39570)  54 m²  ?60 € - BELVIA IMMOBILIER";"PROFESSIONNEL";"";"http://media2.annoncesjaunes.fr/Files/Images/20140308/3B1F3ED5-65A6-E311-A30D-5CF3FC6A23CA_BCF01924-E28F-45AE-A053-DF4AB1206CE4_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/135/location/appartement/montmorot/3b1f3ed5-65a6-e311-a30d-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"15/09/2014";"621edec8-8238-e411-a2a5-5cf3fc6a23ca";"LAVERNOSE LACASSE";"31410";"4";"800";":saut ligne::saut paragraphe:			LAVERNOSE Centre - Villa avec jardin, T4 à étage de 94m²  avec garage et 1 place de parking. Séjour avec cuisine aménagée et équipée, 3 chb à l'étage, 1 sdb (douche + baignoire), 2 WC. Chauffage gaz naturel : Economie d'énergie d'env. 30 %! Loyer : 800.00€ DG : 800.00€ FA 624 €TTC.    COSTA IMMOBILIER - 05 34 46 12 22 -   Plus d'informations sur www.costaimmo.fr - Calme";"	Location Maison  ?avernose lacasse (31410)  94 m²  ?00 € - Costa immobilier";"PROFESSIONNEL";"";"http://media1.annoncesjaunes.fr/Files/Images/20140910/621EDEC8-8238-E411-A2A5-5CF3FC6A23CA_4FE8B98F-83A0-4418-868F-963B3C7AD45F_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/162/location/maison/lavernose-lacasse/621edec8-8238-e411-a2a5-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"14/09/2014";"1a420c3e-3519-e411-a2a5-5cf3fc6a23ca";"SAINT MALO";"35400";"2";"470";":saut ligne::saut paragraphe:			A Saint Malo dans la Résidence Le Parthénon, appartement T2 n°112 d'environ 40 m², situé au 1er étage avec ascenseur de l'Ilot 5, composé d'une entrée avec placard, un séjour avec cuisine aménagée et équipée (hotte, four, plaques vitro, réfrigérateur, lave-vaiselles), une chambre donnant sur une salle d'eau, WC indépendant, un dégagement avec placard. Chauffage individuel électrique. Au sous-sol niveau -2, un garage n°35. Scellier social.Honoraires réalisation état des lieux d?entrée (part locataire), facturés lors de l?entrée dans les lieux = 60 € TTC -  Stationnements disponibles : 1 -  Places de garage : 1depot de garantie 470";"	Location Appartement  ?aint malo (35400)  40 m²  ?70 € - CM-CIC Gestion Immobili?";"PROFESSIONNEL";"";"http://media2.annoncesjaunes.fr/Files/Images/20140801/1A420C3E-3519-E411-A2A5-5CF3FC6A23CA_5FF08C6C-8D2B-481D-AAD1-1D34C0ECF5D3_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/156/location/appartement/saint-malo/1a420c3e-3519-e411-a2a5-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"15/09/2014";"904e8a82-79ba-e111-b8bc-001517782573";"DIJON";"21000";"1";"285";":saut ligne::saut paragraphe:			Studio de 18m2 environ comprenant : entrée, séjour, kitchenette équipée, salle de bains avec WC, rangements. EDF, eau chaude et chauffage collectif compris dans les charges.";"	Location Appartement  ?ijon (21000)  18 m²  ?85 € - Segerad";"PROFESSIONNEL";"";"http://media4.annoncesjaunes.fr/Files/Images/20120620/904E8A82-79BA-E111-B8BC-001517782573_6D3517F1-A6CF-4C1F-A767-3FAFC78740D6_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/46/location/appartement/dijon/904e8a82-79ba-e111-b8bc-001517782573.html";"";""
"AnnoncesJaunes";"1";"14/09/2014";"7318e990-2e15-e411-a2a5-5cf3fc6a23ca";"PAIMPONT";"35380";"4";"540";":saut ligne::saut paragraphe:			ref 4105 - PAIMPONT Maison T4 offrant : séjour avec coin cuisine, 2 chambres, bureau, salle de bains, 2 Wc, garage et jardin. Chauffage électrique. Cheminée. Classe énergie : E. LIBRE DEBUT SEPTEMBRE.";"	Location Maison  ?aimpont (35380)  95 m²  ?40 € - Agence PICOU Immobilier";"PROFESSIONNEL";"";"http://media3.annoncesjaunes.fr/Files/Images/20140727/7318E990-2E15-E411-A2A5-5CF3FC6A23CA_85613DD1-F0F3-4330-B704-B5FA418FC7B9_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/156/location/maison/paimpont/7318e990-2e15-e411-a2a5-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"11/09/2014";"66914391-bed4-e311-a2a5-5cf3fc6a23ca";"DOLE";"39100";"3";"516";":saut ligne::saut paragraphe:			* UN MOIS DE LOYER OFFERT. A 5 mn de la gare et proche de la zone commerciale les Epenottes, jolie résidence récente et sécurisée, venez découvrir cet agréable T3 composé d'un séjour donnant sur balcon, cuisine, 2 chambres, salle de bains aménagée, 1 places de parking privée, chauffage individuel. BELVIA Immobilier. * Offre non cumulable, réservée aux particuliers, valable pour tout bail signé et entrée effective dans les lieux avant le 31/12/14 inclus. Liste des logements concernés par l'offre disponible sur demande. Sous réserve des stocks disponibles. Voir conditions en agence. - Dépôt de garantie : 460€:point virgule:référence annonceur : 2776654";"	Location Appartement  ?ole (39100)  65 m²  ?16 € - BELVIA IMMOBILIER";"PROFESSIONNEL";"";"http://media3.annoncesjaunes.fr/Files/Images/20140506/66914391-BED4-E311-A2A5-5CF3FC6A23CA_FD14563F-7990-4AF8-BB0A-82FC3C5D40E6_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/144/location/appartement/dole/66914391-bed4-e311-a2a5-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"14/09/2014";"37a730f8-c33b-e411-a2a5-5cf3fc6a23ca";"NANTES";"44200";"1";"250";":saut ligne::saut paragraphe:			NANTES, Beaulieu-Mangin, Chambre meublée, chambre avec cuisine, salle d'eau, wc, en commun avec la propriétaire. Double vitrage, lino, meubles contemporains., interphone, ascenseur, dans appartement T4, claire, calme, ensoleillée, proche tous transports en commun (trams 2 et 3) et commerces. POUR ETUDIANTE. . Cette location vous intéresse : appelez-nous au 02 40 69 59 19 !  A bientôt ! . - Contact :  02 40 69 59 19  - Quartier/Proximité : Beaulieu-Mangin - Dépot de garantie : 250";"	Location Appartement  ?antes (44200)  ?50 € - Office des Particuliers";"PROFESSIONNEL";"";"http://media1.annoncesjaunes.fr/Files/Images/20140914/37A730F8-C33B-E411-A2A5-5CF3FC6A23CA_1432C990-6DF7-4F57-8AD2-16D66EE9AF61_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/163/location/appartement/nantes/37a730f8-c33b-e411-a2a5-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"14/09/2014";"e5f6e21c-9e3a-e411-a2a5-5cf3fc6a23ca";"COMBOURG";"35270";"3";"560";":saut ligne::saut paragraphe:			A10286                COMBOURGDans résidence récente, appartement de typet 3  en centre ville offrant : Séjour avec coin cuisine aménagée, 2 chambres, salle d'eau, WC, buanderie. avec 1 place de garage fermé, un local vélo et 1 cave. Chauffage gaz de ville, classe énergie:C Loyer : 540 euros. Charges : 20 euros. Frais : 471 euros. libre au1er octobre!Tous nos biens sur www.cabinetchateaubriand.com - Quartier/Proximité : COMBOURG centre";"	Location Appartement  ?ombourg (35270)  71 m²  ?60 € - Cabinet Chateaubriand Immobilier";"PROFESSIONNEL";"";"http://media1.annoncesjaunes.fr/Files/Images/20140912/E5F6E21C-9E3A-E411-A2A5-5CF3FC6A23CA_5417319E-690D-48E1-84E9-84D5765B5568_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/162/location/appartement/combourg/e5f6e21c-9e3a-e411-a2a5-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"15/09/2014";"b3c574ee-4858-e111-a4d6-001517782573";"DIJON";"21000";"1";"342";":saut ligne::saut paragraphe:			Studio d'une superficie de 29m2 environ comprenant : entrée, séjour, kitchenette équipée (plaques + frigo), salle de bains avec WC, rangements. EDF, chauffage, eau chaude collectifs compris dans les charges.";"	Location Appartement  ?ijon (21000)  29 m²  ?42 € - Segerad";"PROFESSIONNEL";"";"http://media2.annoncesjaunes.fr/Files/Images/20120216/B3C574EE-4858-E111-A4D6-001517782573_EA3FEEBE-0C93-4ECD-9507-0A97726575F7_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/69/location/appartement/dijon/b3c574ee-4858-e111-a4d6-001517782573.html";"";""
"AnnoncesJaunes";"1";"14/09/2014";"798cdb29-ff0a-e411-a2a5-5cf3fc6a23ca";"CHANTEPIE";"35135";"3";"713";":saut ligne::saut paragraphe:			SANS FRAIS D'AGENCE -. Réservé aux salariés du secteur privé. Sous conditions de ressources (avis d'imposition 2013 indispensable). Belles prestations pour cet appartement 3 pièces dans une résidence de standing récente (2011). Séjour avec un grand balcon, cuisine, 2 chambres, salle de bains, placards et un garage. Chauffage individuel électrique. Eau chaude inclue dans les charges. Dépôt de garantie : un mois de loyer HC. Disponibilité immédiate..  ";"	Location Appartement  ?hantepie (35135)  66 m²  ?13 € - Orpi Agence Delaigue Immobilier";"PROFESSIONNEL";"";"http://media3.annoncesjaunes.fr/Files/Images/20140714/798CDB29-FF0A-E411-A2A5-5CF3FC6A23CA_1CAFA822-7B5E-4564-A305-F3A6702F3B4B_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/154/location/appartement/chantepie/798cdb29-ff0a-e411-a2a5-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"11/09/2014";"d9d0ead8-b52f-e311-9ab4-5cf3fc6a23ca";"LONS LE SAUNIER";"39000";"4";"650";":saut ligne::saut paragraphe:			Dans résidence récente avec ascenseur, 5 mn de la gare, venez découvrir cet appartement de type 4 composé d'un séjour donnant sur balcon, 3 chambres avec placards, salle de bains aménagée, chauffage individuel, place de parking privée. BELVIA Immobilier. - Dépôt de garantie : 595€:point virgule:référence annonceur : 2576991";"	Location Appartement  ?ons le saunier (39000)  75 m²  ?50 € - BELVIA IMMOBILIER";"PROFESSIONNEL";"";"http://media4.annoncesjaunes.fr/Files/Images/20131008/D9D0EAD8-B52F-E311-9AB4-5CF3FC6A23CA_E27851DD-5E7C-4130-A8D3-D2FBD803379E_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/114/location/appartement/lons-le-saunier/d9d0ead8-b52f-e311-9ab4-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"14/09/2014";"2fa730f8-c33b-e411-a2a5-5cf3fc6a23ca";"NANTES";"44000";"1";"300";":saut ligne::saut paragraphe:			NANTES, Champ de Mars, Chambre meublée, 19 m2, Chambre mansardée avec coin cuisine équipée et douche privés, wc sur palier, REPEINTE ENTIEREMENT., dans ancien hôtel particulier. Proche tramway (ligne 2 et 3) et commerces. Pour étudiant ou salarié.. . Cette location vous intéresse : appelez-nous au 02 40 69 59 19 !  A bientôt ! . - Contact :  02 40 69 59 19  - Quartier/Proximité : Champ de Mars - Dépot de garantie : 300";"	Location Appartement  ?antes (44000)  19 m²  ?00 € - Office des Particuliers";"PROFESSIONNEL";"";"http://media1.annoncesjaunes.fr/Files/Images/20140914/2FA730F8-C33B-E411-A2A5-5CF3FC6A23CA_5C4E43C2-65FA-4388-AF32-B1E29D26ACE8_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/163/location/appartement/nantes/2fa730f8-c33b-e411-a2a5-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"14/09/2014";"1f20e366-bce7-e311-a2a5-5cf3fc6a23ca";"EVREUX";"27000";"2";"558";":saut ligne::saut paragraphe:			Place du Grand Carrefour, APPARTEMENT F2 (59,74 m²) comprenant : Entrée, Séjour, Dégagement, Cuisine aménagée et équipée (Réfrigérateur/Plaques/Four/Hotte/Micro-ondes/Lave-vaisselle), 1 Chambre, Salle de bains et Wc. Placards. Balcon. Chauffage individuel électrique. 'Classe Energie : F' -- LIBRE-- - Quartier/Proximité : EVREUX CENTRE";"	Location Appartement  ?vreux (27000)  59 m²  ?58 € - \:guillemet:Cl?n main\:guillemet: Agence Immobili?";"PROFESSIONNEL";"";"http://media3.annoncesjaunes.fr/Files/Images/20140530/1F20E366-BCE7-E311-A2A5-5CF3FC6A23CA_AD11FAB0-53E4-44AA-90DC-AFD27E623611_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/147/location/appartement/evreux/1f20e366-bce7-e311-a2a5-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"14/09/2014";"ab0b019a-c937-e411-a2a5-5cf3fc6a23ca";"RENNES";"35000";"3";"784";":saut ligne::saut paragraphe:			SANS FRAIS D'AGENCE. Réservé aux salariés du secteur privé, sous conditions de revenus (avis d'imposition 2013 indispensable).  . RENNES Cleunay - Square Colmar. Environnement calme. Appartement T3  de 84M²  dans une résidence de haut standing de 2012. Entrée, séjour de 32M²  avec terrasse, cuisine, deux chambres, salle de bains et parking en sous sol.. Disponibilité immédiate..  ";"	Location Appartement  ?ennes (35000)  84 m²  ?84 € - Orpi Agence Delaigue Immobilier";"PROFESSIONNEL";"";"http://media3.annoncesjaunes.fr/Files/Images/20140909/AB0B019A-C937-E411-A2A5-5CF3FC6A23CA_1A0F8DF2-3279-4911-8B3A-6CE5AD632C33_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/162/location/appartement/rennes/ab0b019a-c937-e411-a2a5-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"13/09/2014";"45fee21c-9e3a-e411-a2a5-5cf3fc6a23ca";"AUCH";"32000";"3";"549";":saut ligne::saut paragraphe:			Dans un cadre reposant et pourtant en centre ville proche de la patte d'oie,  appartement de bon standing de type 3 composé d'une cuisine équipée et aménagée, un séjour avec balcon donnant sur un parc, deux chambres avec balcon, WC séparés, salle de bain avec baignoire, nombreux rangement. A ne pas rater!! Libre au 1er décembre 2014. Loyer 549euros/mois CC. contactez Solvimo 2 M immoblier au 05 42 54 10 20.";"	Location Appartement  ?uch (32000)  74 m²  ?49 € - 2M Immobilier SOLVIMO";"PROFESSIONNEL";"";"";"http://www.annoncesjaunes.fr/annonce-immobilier/162/location/appartement/auch/45fee21c-9e3a-e411-a2a5-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"14/09/2014";"2fd6b769-b73b-e411-a2a5-5cf3fc6a23ca";"VERNON";"27200";"2";"600";":saut ligne::saut paragraphe:			Rés. Les Jardins du Levant, avenue de Rouen à Vernon (bord de Seine) F2 de 53M²  au 3ème étage avec ascenseur :. Entrée avec placard, WC, SDB, chambre, coin cuisine, séjour.. Terrasse de 14M²  env.. Parking extérieur dans cour fermée.. Chauffage ind. électrique.. LOYER : 522,19e + 78e de provision sur charges de coprop.. DEPOT DE GARANTIE : 522,19e. FRAIS A. : 583e. Libre à partir du 19/11/2014..  ";"	Location Appartement  ?ernon (27200)  53 m²  ?00 € - Cabinet Carpentier";"PROFESSIONNEL";"";"http://media1.annoncesjaunes.fr/Files/Images/20140914/2FD6B769-B73B-E411-A2A5-5CF3FC6A23CA_083DB494-A81A-412E-A8BE-9808FA046A3B_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/163/location/appartement/vernon/2fd6b769-b73b-e411-a2a5-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"13/09/2014";"bcb3a73a-831a-e311-9ab4-5cf3fc6a23ca";"DIJON";"21000";"";"50";":saut ligne::saut paragraphe:			Garage sous-sol";"	Location Parking  ?ijon (21000)  ?0 € - Segerad";"PROFESSIONNEL";"";"";"http://www.annoncesjaunes.fr/annonce-immobilier/110/location/parking/dijon/bcb3a73a-831a-e311-9ab4-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"15/09/2014";"12efc600-e7f8-e311-a2a5-5cf3fc6a23ca";"DIJON";"21000";"1";"253";":saut ligne::saut paragraphe:			Studio d'une superficie de 16 m2 environ : séjour, kitchenette équipée (plaques + frigo), salle de douche avec WC. Balconnet. Cave. PARC COLOMBIERE - RÉSIDENCE STANDING LOYER 253 € + CHARGES 20 € - DG 253 € - FA 305,70 €";"	Location Appartement  ?ijon (21000)  16 m²  ?53 € - Segerad";"PROFESSIONNEL";"";"http://media4.annoncesjaunes.fr/Files/Images/20140621/12EFC600-E7F8-E311-A2A5-5CF3FC6A23CA_F9A60068-7101-4C5E-957F-49C79CC3C0FD_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/150/location/appartement/dijon/12efc600-e7f8-e311-a2a5-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"11/09/2014";"c329aa4f-5202-e411-a2a5-5cf3fc6a23ca";"LECTOURE";"32700";"3";"465";":saut ligne::saut paragraphe:			Située au  c?ur du centre ville de Lectoure, proche gendarmerie, dans un environnement très calme. Appartement T3 composé de 2 chambres munies de placards équipés, d'un séjour lumineux avec terrasse et jardinet, place de parking privative. BELVIA Immobilier. - Dépôt de garantie : 440€:point virgule:référence annonceur : 2705485";"	Location Appartement  ?ectoure (32700)  62 m²  ?65 € - BELVIA IMMOBILIER";"PROFESSIONNEL";"";"http://media1.annoncesjaunes.fr/Files/Images/20140703/C329AA4F-5202-E411-A2A5-5CF3FC6A23CA_1D3F32B8-BAAA-4B45-B1D9-EA73DC7FE622_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/152/location/appartement/lectoure/c329aa4f-5202-e411-a2a5-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"14/09/2014";"37e8abd7-4624-e411-a2a5-5cf3fc6a23ca";"ANGERS";"49000";"3";"550";":saut ligne::saut paragraphe:			A Angers, dans la résidence Allées Balzac, appartement T3 lot 74 n° B2-34 de 64.28m² avec balcon de 4.24 m², au troisième étage du bâtiment B. Comprenant un séjour avec cuisine, deux chambre, une salle de bain, un WC. Chauffage collectif gaz. Un garage au sous-sol G31 lot 120. PLS.Honoraires réalisation état des lieux d?entrée (part locataire), facturés lors de l?entrée dans les lieux = 90 € -  Stationnements disponibles : 1 -  Places de garage : 1depot de garantie 550";"	Location Appartement  ?ngers (49000)  64 m²  ?50 € - CM-CIC Gestion Immobili?";"PROFESSIONNEL";"";"http://media2.annoncesjaunes.fr/Files/Images/20140815/37E8ABD7-4624-E411-A2A5-5CF3FC6A23CA_88DB0F7D-462A-48F8-B476-A05A889A763A_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/158/location/appartement/angers/37e8abd7-4624-e411-a2a5-5cf3fc6a23ca.html";"";""
"AnnoncesJaunes";"1";"15/09/2014";"85760689-fd88-e111-a4d6-001517782573";"DIJON";"21000";"1";"270";":saut ligne::saut paragraphe:			Studio d'une superficie d'eniron 17m2 comprenant : entrée, séjour, kitchenette équipée (plaques + frigo), salle de bains avec WC, rangements. EDF, chauffage, eau chaude collectifs compris dans les charges.";"	Location Appartement  ?ijon (21000)  17 m²  ?70 € - Segerad";"PROFESSIONNEL";"";"http://media2.annoncesjaunes.fr/Files/Images/20120418/85760689-FD88-E111-A4D6-001517782573_388404FC-F670-4A41-A3DC-76E8F93499E3_Zoom.jpg";"http://www.annoncesjaunes.fr/annonce-immobilier/37/location/appartement/dijon/85760689-fd88-e111-a4d6-001517782573.html";"";""
"AnnoncesJaunes";"1";"13/09/2014";"13efc600-e7f8-e311-a2a5-5cf3fc6a23ca";"DIJON";"21000";"1";"300";":saut ligne::saut paragraphe:			PLEIN CENTRE VILLE - DARCY LIBERTE Studio d'une superficie de 19 m2 environ comprenant : pièce principale avec kitchenette équipée, salle de bains avec wc, rangement. LOYER 300 € + CHARGES 22 € - DG 300 € - FA 348,00 €";"	Location Appartement  ?ijon (21000)  19 m²  ?00 € - Segerad";"PROFESSIONNEL";"";"";"http://www.annoncesjaunes.fr/annonce-immobilier/150/location/appartement/dijon/13efc600-e7f8-e311-a2a5-5cf3fc6a23ca.html";"";""
